timestamp,can_id,data
"2025-08-27T13-59-55.799+05:30","0x23","0xEA 0x60 0x63 0x9C 0x00 0x32 0x46 0x50"
"2025-08-27T13-59-55.804+05:30","0x26","0x51 0x40 0x0C 0x71 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-55.809+05:30","0x31","0x00 0x03 0x00 0x00 0x01 0x02 0x00 0x00"
"2025-08-27T13-59-55.815+05:30","0x18F","0x00 0xFF 0xFE 0x00 0x00 0x00 0x20 0x00"
"2025-08-27T13-59-55.823+05:30","0x49","0x12 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-55.828+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-55.833+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-55.839+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-55.844+05:30","0x21","0x13 0x00 0x00 0x00 0x83 0x8B 0x00 0x00"
"2025-08-27T13-59-55.849+05:30","0x40","0x00 0x38 0x22 0x05 0x57 0x2E 0x00 0x00"
"2025-08-27T13-59-55.855+05:30","0x26","0x51 0x40 0x0C 0x71 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-55.860+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-55.865+05:30","0x163","0x0C 0x6B 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-55.871+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-55.876+05:30","0x18F","0x00 0xFF 0xFE 0x00 0x00 0x00 0x20 0x00"
"2025-08-27T13-59-55.882+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-55.888+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-55.893+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-55.898+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-55.904+05:30","0x162","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-55.909+05:30","0x40","0x00 0x38 0x22 0x05 0x5A 0x2E 0x00 0x00"
"2025-08-27T13-59-55.915+05:30","0x63B","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-55.920+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-55.925+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-55.931+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-55.936+05:30","0x18F","0x00 0xFF 0xFE 0x00 0x00 0x00 0x20 0x00"
"2025-08-27T13-59-55.942+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-55.947+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-55.953+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-55.959+05:30","0x21","0x13 0x00 0x00 0x00 0x83 0x8B 0x00 0x00"
"2025-08-27T13-59-55.964+05:30","0x162","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-55.969+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-55.975+05:30","0x26","0x51 0x40 0x0C 0x71 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-55.980+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-55.985+05:30","0x49","0x0E 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-55.990+05:30","0x18F","0x00 0xFF 0xFE 0x00 0x00 0x00 0x20 0x00"
"2025-08-27T13-59-55.996+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-56.001+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-56.007+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-56.012+05:30","0x161","0x0C 0x64 0x0C 0x64 0x0C 0x6B 0x00 0x00"
"2025-08-27T13-59-56.017+05:30","0x162","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-56.023+05:30","0x40","0x00 0x38 0x22 0x05 0x57 0x2F 0x00 0x00"
"2025-08-27T13-59-56.028+05:30","0x39D","0x4E 0x00 0xAE 0x00"
"2025-08-27T13-59-56.034+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-56.039+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-56.044+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-56.050+05:30","0x18F","0x00 0xFF 0xFE 0x00 0x00 0x00 0x20 0x00"
"2025-08-27T13-59-56.055+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-56.060+05:30","0x163","0x0C 0x64 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-56.066+05:30","0x160","0x40 0x00 0x00 0x00 0x00 0x00 0x96 0x81"
"2025-08-27T13-59-56.071+05:30","0x26","0x51 0x40 0x0C 0x6E 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-56.076+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-56.082+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-56.088+05:30","0x18F","0x00 0xFF 0xFE 0x00 0x00 0x00 0x20 0x00"
"2025-08-27T13-59-56.092+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-56.098+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-56.104+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-56.109+05:30","0x161","0x0C 0x64 0x0C 0x64 0x0C 0x6B 0x00 0x00"
"2025-08-27T13-59-56.115+05:30","0x22","0x02 0x7D 0x81 0xD7 0x00 0x23 0x09 0x00"
"2025-08-27T13-59-56.120+05:30","0x163","0x0C 0x64 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-56.125+05:30","0x18F","0x00 0xFF 0xFE 0x00 0x00 0x00 0x20 0x00"
"2025-08-27T13-59-56.135+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-56.140+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-56.146+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-56.152+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-56.157+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-56.163+05:30","0x163","0x0C 0x64 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-56.168+05:30","0x21","0x13 0x00 0x00 0x00 0x83 0x72 0x00 0x00"
"2025-08-27T13-59-56.173+05:30","0x161","0x0C 0x64 0x0C 0x64 0x0C 0x6B 0x00 0x00"
"2025-08-27T13-59-56.179+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-56.184+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-56.189+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-56.195+05:30","0x162","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-56.200+05:30","0x163","0x0C 0x64 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-56.205+05:30","0x18F","0x00 0xFF 0xFE 0x00 0x00 0x00 0x20 0x00"
"2025-08-27T13-59-56.211+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-56.216+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-56.221+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-56.227+05:30","0x18F","0x00 0xFF 0xFE 0x00 0x00 0x00 0x20 0x00"
"2025-08-27T13-59-56.233+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-56.238+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-56.243+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-56.249+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-56.255+05:30","0x163","0x0C 0x64 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-56.260+05:30","0x40","0x00 0x38 0x22 0x05 0x5B 0x2F 0x00 0x00"
"2025-08-27T13-59-56.265+05:30","0x18F","0x00 0xFF 0xFE 0x00 0x00 0x00 0x20 0x00"
"2025-08-27T13-59-56.271+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-56.277+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-56.283+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-56.288+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-56.293+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-56.299+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-56.304+05:30","0x161","0x0C 0x6B 0x0C 0x6B 0x0C 0x6B 0x00 0x00"
"2025-08-27T13-59-56.309+05:30","0x3C2","0x7F 0xFF 0xFD 0xA2 0xC8 0xCA 0xB5 0x16"
"2025-08-27T13-59-56.315+05:30","0x40","0x00 0x38 0x22 0x05 0x5B 0x2F 0x00 0x00"
"2025-08-27T13-59-56.320+05:30","0x18F","0x00 0xFF 0xFE 0x00 0x00 0x00 0x20 0x00"
"2025-08-27T13-59-56.326+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-56.332+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-56.337+05:30","0x314","0x00 0x01 0x68 0x01 0xC2 0x00 0x95 0x00"
"2025-08-27T13-59-56.342+05:30","0x26","0x4E 0x52 0x0C 0x6E 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-56.347+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-56.352+05:30","0x163","0x0C 0x73 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-56.358+05:30","0x40","0x00 0x38 0x22 0x05 0x5A 0x2F 0x00 0x00"
"2025-08-27T13-59-56.364+05:30","0x18F","0x00 0xFF 0xFE 0x00 0x00 0x00 0x20 0x00"
"2025-08-27T13-59-56.369+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-56.377+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-56.382+05:30","0x21","0x13 0x00 0x00 0x00 0x83 0x40 0x00 0x00"
"2025-08-27T13-59-56.388+05:30","0x161","0x0C 0x6B 0x0C 0x6B 0x0C 0x6B 0x00 0x00"
"2025-08-27T13-59-56.393+05:30","0x26","0x4E 0x52 0x0C 0x6E 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-56.398+05:30","0x21","0x13 0x00 0x00 0x00 0x83 0x40 0x00 0x00"
"2025-08-27T13-59-56.403+05:30","0x161","0x0C 0x6B 0x0C 0x6B 0x0C 0x6B 0x00 0x00"
"2025-08-27T13-59-56.409+05:30","0x162","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-56.414+05:30","0x163","0x0C 0x73 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-56.419+05:30","0x39D","0x58 0x0A 0xAE 0x00"
"2025-08-27T13-59-56.425+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-56.431+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-56.435+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-56.441+05:30","0x18F","0x00 0xFF 0xFE 0x00 0x00 0x00 0x20 0x00"
"2025-08-27T13-59-56.446+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-56.452+05:30","0x163","0x0C 0x73 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-56.457+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-56.462+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-56.467+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-56.473+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-56.478+05:30","0x26","0x4E 0x52 0x0C 0x6E 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-56.483+05:30","0x49","0x02 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-56.489+05:30","0x162","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-56.494+05:30","0x41","0x04 0x00 0x13 0x00 0x01 0x00 0x13 0x00"
"2025-08-27T13-59-56.499+05:30","0x39D","0x5A 0x0C 0xAE 0x00"
"2025-08-27T13-59-56.504+05:30","0x23","0xEA 0x60 0x63 0x9C 0x00 0x32 0x46 0x50"
"2025-08-27T13-59-56.510+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-56.515+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-56.520+05:30","0x18F","0x00 0xFF 0xFE 0x00 0x00 0x00 0x20 0x00"
"2025-08-27T13-59-56.525+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-56.531+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-56.536+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-56.541+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-56.547+05:30","0x21","0x13 0x00 0x00 0x00 0x83 0x27 0x00 0x00"
"2025-08-27T13-59-56.552+05:30","0x163","0x0C 0x73 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-56.561+05:30","0x240","0x03 0x00 0x89 0x17 0x4A 0x00 0x82 0x86"
"2025-08-27T13-59-56.567+05:30","0x26","0x4E 0x20 0x0C 0x6E 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-56.572+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-56.578+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-56.583+05:30","0x18F","0x00 0xFF 0xFE 0x00 0x00 0x00 0x20 0x00"
"2025-08-27T13-59-56.588+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-56.593+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-56.599+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-56.605+05:30","0x161","0x0C 0x6B 0x0C 0x6B 0x0C 0x73 0x00 0x00"
"2025-08-27T13-59-56.610+05:30","0x3C2","0x7F 0xFF 0xFD 0xFA 0xC8 0xCA 0xB5 0x16"
"2025-08-27T13-59-56.615+05:30","0x23","0xEA 0x60 0x63 0x9C 0x00 0x32 0x46 0x50"
"2025-08-27T13-59-56.621+05:30","0x39D","0x5D 0x0F 0xAE 0x00"
"2025-08-27T13-59-56.626+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-56.632+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-56.637+05:30","0x314","0x00 0x01 0x68 0x01 0xC2 0x00 0x95 0x00"
"2025-08-27T13-59-56.642+05:30","0x26","0x4E 0x20 0x0C 0x6E 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-56.648+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-56.653+05:30","0x163","0x0C 0x6B 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-56.658+05:30","0x40","0x00 0x38 0x22 0x05 0x5A 0x2E 0x00 0x00"
"2025-08-27T13-59-56.663+05:30","0x18F","0x00 0xFF 0xFE 0x00 0x00 0x00 0x20 0x00"
"2025-08-27T13-59-56.669+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-56.674+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-56.680+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-56.685+05:30","0x23","0xEA 0x60 0x63 0x9C 0x00 0x32 0x46 0x50"
"2025-08-27T13-59-56.691+05:30","0x162","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-56.696+05:30","0x163","0x0C 0x6B 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-56.701+05:30","0x39D","0x4F 0x01 0xAE 0x00"
"2025-08-27T13-59-56.707+05:30","0x23","0xEA 0x60 0x63 0x9C 0x00 0x32 0x46 0x50"
"2025-08-27T13-59-56.712+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-56.717+05:30","0x26","0x4E 0x20 0x0C 0x6E 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-56.723+05:30","0x18F","0x00 0xFF 0xFE 0x00 0x00 0x00 0x20 0x00"
"2025-08-27T13-59-56.728+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-56.733+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-56.738+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-56.743+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-56.751+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-56.757+05:30","0x163","0x0C 0x6B 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-56.762+05:30","0x3C2","0x7F 0xFF 0xE4 0x9E 0xC8 0xCA 0xB5 0x16"
"2025-08-27T13-59-56.767+05:30","0x49","0x09 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-56.773+05:30","0x162","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-56.778+05:30","0x131","0x00 0x00 0x00 0x00 0x27 0x10 0x00 0x00"
"2025-08-27T13-59-56.784+05:30","0x39D","0x51 0x03 0xAE 0x00"
"2025-08-27T13-59-56.789+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-56.795+05:30","0x26","0x4E 0x20 0x0C 0x71 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-56.800+05:30","0x131","0x00 0x00 0x00 0x00 0x27 0x10 0x00 0x00"
"2025-08-27T13-59-56.805+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-56.811+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-56.816+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-56.822+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-56.827+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-56.832+05:30","0x22","0x02 0x94 0x80 0xA8 0x01 0xA1 0x09 0x00"
"2025-08-27T13-59-56.837+05:30","0x18F","0x00 0xFF 0xFE 0x00 0x00 0x00 0x20 0x00"
"2025-08-27T13-59-56.843+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-56.848+05:30","0x163","0x0C 0x6B 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-56.853+05:30","0x41","0x02 0x01 0x48 0x01 0xE3 0x00 0xB1 0x00"
"2025-08-27T13-59-56.859+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-56.864+05:30","0x21","0x13 0x00 0x00 0x00 0x81 0xF9 0x00 0x00"
"2025-08-27T13-59-56.869+05:30","0x23","0xEA 0x60 0x63 0x9C 0x00 0x32 0x46 0x50"
"2025-08-27T13-59-56.875+05:30","0x69","0x1D 0x1D 0x1D 0x1D 0x1D 0x1D 0x42 0x02"
"2025-08-27T13-59-56.880+05:30","0x161","0x0C 0x6B 0x0C 0x6B 0x0C 0x6B 0x00 0x00"
"2025-08-27T13-59-56.885+05:30","0x162","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-56.891+05:30","0x31","0x00 0x03 0x00 0x00 0x01 0x02 0x00 0x00"
"2025-08-27T13-59-56.896+05:30","0x39D","0x54 0x06 0xAE 0x00"
"2025-08-27T13-59-56.901+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-56.907+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-56.912+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-56.917+05:30","0x18F","0x00 0xFF 0xFE 0x00 0x00 0x00 0x20 0x00"
"2025-08-27T13-59-56.925+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-56.931+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-56.936+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-56.941+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-56.947+05:30","0x21","0x13 0x00 0x00 0x00 0x81 0xFD 0x00 0x00"
"2025-08-27T13-59-56.952+05:30","0x163","0x0C 0x6B 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-56.958+05:30","0x3C2","0x7F 0xFF 0xE3 0x99 0xC8 0xCA 0xB5 0x16"
"2025-08-27T13-59-56.965+05:30","0x161","0x0C 0x6B 0x0C 0x6B 0x0C 0x6B 0x00 0x00"
"2025-08-27T13-59-56.971+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-56.975+05:30","0x49","0x09 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-56.984+05:30","0x39D","0x56 0x08 0xAE 0x00"
"2025-08-27T13-59-56.989+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-56.995+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-57.000+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-57.006+05:30","0x18F","0x00 0xFF 0xFE 0x00 0x00 0x00 0x20 0x00"
"2025-08-27T13-59-57.011+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-57.016+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-57.021+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-57.027+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-57.032+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-57.037+05:30","0x42","0x00 0x20 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-57.043+05:30","0x26","0x50 0x78 0x0C 0x71 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-57.049+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-57.054+05:30","0x163","0x0C 0x6B 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-57.059+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-57.064+05:30","0x240","0x03 0x00 0x89 0x17 0x4A 0x00 0x82 0x8B"
"2025-08-27T13-59-57.070+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-57.075+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-57.080+05:30","0x3C2","0x7F 0xFF 0xE3 0x1D 0xC8 0xCA 0xB5 0x16"
"2025-08-27T13-59-57.086+05:30","0xA2","0x02 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-57.091+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-57.096+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-57.102+05:30","0x21","0x13 0x00 0x00 0x00 0x81 0xE2 0x00 0x00"
"2025-08-27T13-59-57.107+05:30","0x161","0x0C 0x64 0x0C 0x64 0x0C 0x6B 0x00 0x00"
"2025-08-27T13-59-57.112+05:30","0x162","0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-57.117+05:30","0x41","0x05 0x01 0x48 0x01 0xE3 0x00 0xB1 0x00"
"2025-08-27T13-59-57.123+05:30","0x18F","0x00 0xFF 0xFE 0x00 0x00 0x00 0x20 0x00"
"2025-08-27T13-59-57.128+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-57.134+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-57.139+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-57.144+05:30","0x18F","0x00 0xFF 0xFE 0x00 0x00 0x00 0x20 0x00"
"2025-08-27T13-59-57.150+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-57.155+05:30","0x163","0x0C 0x6B 0x00 0x00 0x00 0x00 0x00 0x00"
"2025-08-27T13-59-57.161+05:30","0x22F","0x00 0x00 0x04"
"2025-08-27T13-59-57.167+05:30","0x18DE1E00","0x48 0x56 0x41 0x50 0x45 0x4C 0x46 0x21"
"2025-08-27T13-59-57.172+05:30","0x21","0x13 0x00 0x00 0x00 0x81 0xE2 0x00 0x00"
